#{"t_start": 1769008149.4490001, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,1.064984
-50.0,50,1.108724
-44.0,50,1.483832
-50.0,50,1.710073
-50.0,50,1.944252
-50.0,50,2.170233
-50.0,50,2.395102
-50.0,50,2.603949
-46.0,50,2.827464
-50.0,50,3.062619
-50.0,50,3.289815
-50.0,50,3.530683
-50.0,50,3.746796
-50.0,50,3.972118
-50.0,50,4.192778
-50.0,50,4.42415
-50.0,50,4.645972
-50.0,50,4.876275
-50.0,50,5.107346
-50.0,50,5.325473
-50.0,50,5.536697
-50.0,50,5.749211
-50.0,50,5.978851
-50.0,50,6.206273
-50.0,50,6.434776
-50.0,50,6.645594
-46.0,50,6.86774
-50.0,50,7.096836
-50.0,50,7.328533
-50.0,50,7.558575
-50.0,50,7.789313
-50.0,50,8.038822
-50.0,50,8.293803
-46.0,50,8.534646
-50.0,50,8.757344
-50.0,50,8.977396
-50.0,50,9.199896
-50.0,50,9.433014
-50.0,50,9.677301
-50.0,50,9.910196
-50.0,50,10.134963
-50.0,50,10.367364
-50.0,50,10.61771
-50.0,50,10.863628
-50.0,50,11.116789
-50.0,50,11.375283
-50.0,50,11.626059
-50.0,50,11.883999
-50.0,50,12.140167
-50.0,50,12.39739
-50.0,50,13.365591
-50.0,50,13.629233
-50.0,50,13.892871
-50.0,50,14.156577
-50.0,50,14.417798
-50.0,50,14.664894
-50.0,50,14.898499
-50.0,50,15.130959
-50.0,50,15.400426
-50.0,50,15.649017
-50.0,50,15.879061
-50.0,50,16.109773
-50.0,50,16.34348
-50.0,50,16.594558
-50.0,50,16.863307
-49.0,50,17.123792
-50.0,50,17.375314
-50.0,50,17.623015
-50.0,50,17.876381
-50.0,50,18.203316
-50.0,50,18.470952
-50.0,50,18.708913
-50.0,50,18.990518
-50.0,50,19.265517
-50.0,50,19.571403
-49.0,50,19.81981
-50.0,50,20.084811
-50.0,50,20.394472
-50.0,50,20.66858
-50.0,50,20.919381
-50.0,50,21.206317
-48.0,50,21.450067
-50.0,50,21.72855
-50.0,50,21.94802
-50.0,50,22.181878
-50.0,50,22.406447
-50.0,50,22.629752
-50.0,50,22.871822
-50.0,50,23.114856
-50.0,50,23.359763
-50.0,50,23.598827
-50.0,50,23.870194
-50.0,50,24.150071
-50.0,50,24.397925
-50.0,50,24.647484
-50.0,50,24.890391
-50.0,50,25.141886
-50.0,50,25.390887
-50.0,50,25.668923
-50.0,50,25.951145
-47.0,50,26.892634
-50.0,50,27.134059
-50.0,50,27.364596
-46.0,50,27.599946
-50.0,50,27.840831
-50.0,50,28.085519
-50.0,50,28.356189
-50.0,50,28.602685
-50.0,50,28.921743
-50.0,50,29.193017
-50.0,50,29.447576
-50.0,50,29.692846
-50.0,50,29.939662
-50.0,50,30.194615
-50.0,50,30.445944
-49.0,50,30.692861
-50.0,50,30.944885
-50.0,50,31.211957
-49.0,50,31.458704
-50.0,50,31.718473
-50.0,50,31.960882
-50.0,50,32.207263
-46.0,50,32.443182
-50.0,50,32.682308
-48.0,50,32.918427
-50.0,50,33.165387
-50.0,50,33.41896
-50.0,50,33.674726
-47.0,50,33.925398
-50.0,50,34.176332
-50.0,50,34.436372
-50.0,50,34.687144
-50.0,50,34.927222
-50.0,50,35.16791
-50.0,50,35.414523
-50.0,50,35.662009
-50.0,50,35.934071
-50.0,50,36.195855
-50.0,50,36.462823
-50.0,50,36.725621
-50.0,50,36.973433
-50.0,50,37.205009
-47.0,50,37.433471
-46.0,50,37.717499
-50.0,50,37.949614
-50.0,50,38.17738
-50.0,50,38.408717
-50.0,50,38.634326
-50.0,50,38.860023
-50.0,50,39.087462
-50.0,50,40.026318
-50.0,50,40.262213
-50.0,50,40.497566
-50.0,50,40.739792
-50.0,50,40.981028
-50.0,50,41.230507
-50.0,50,41.476958
-50.0,50,41.757195
-50.0,50,42.016316
-46.0,50,42.268786
-50.0,50,42.588982
-50.0,50,42.919586
-47.0,50,43.192301
-50.0,50,43.445748
-50.0,50,43.687232
-50.0,50,43.925137
-50.0,50,44.153082
-50.0,50,44.398769
-48.0,50,44.637479
-50.0,50,44.86301
-50.0,50,45.138953
-50.0,50,45.411089
-50.0,50,45.659756
-50.0,50,45.922005
-46.0,50,46.179791
-48.0,50,46.504924
-50.0,50,46.800867
-50.0,50,47.042824
-50.0,50,47.272831
-50.0,50,47.501854
-50.0,50,47.74554
-50.0,50,47.967418
-50.0,50,48.196189
-50.0,50,48.466058
-50.0,50,48.726839
-50.0,50,48.982517
-50.0,50,49.202662
-50.0,50,49.42645
-50.0,50,49.64384
-50.0,50,49.861078
-50.0,50,50.0808
-50.0,50,50.299641
-50.0,50,50.536634
-48.0,50,50.754241
-50.0,50,50.981639
-50.0,50,51.208621
-50.0,50,51.437886
-50.0,50,51.664183
-50.0,50,51.947938
-50.0,50,52.200956
-50.0,50,53.059985
-49.0,50,53.283882
-50.0,50,53.516436
-50.0,50,53.735701
-50.0,50,53.972942
-50.0,50,54.201419
-50.0,50,54.456026
-45.0,50,54.759304
-50.0,50,54.988516
-50.0,50,55.203477
-50.0,50,55.428525
-50.0,50,55.651848
-50.0,50,55.876779
-50.0,50,56.100932
-50.0,50,56.322484
-50.0,50,56.566882
-50.0,50,56.816883
-50.0,50,57.042804
-50.0,50,57.265219
-50.0,50,57.514936
-50.0,50,57.772208
-50.0,50,58.054826
-50.0,50,58.282996
-50.0,50,58.510588
-50.0,50,58.76546
-50.0,50,59.020473
-50.0,50,59.25211
-50.0,50,59.504854
-50.0,50,59.718788
-50.0,50,59.943587
-50.0,50,60.184281
-50.0,50,60.439479
-47.0,50,60.726501
-50.0,50,60.980904
-50.0,50,61.224431
-50.0,50,61.472973
-50.0,50,61.690126
-50.0,50,61.914352
-50.0,50,62.148981
-50.0,50,62.426301
-50.0,50,62.68413
-50.0,50,62.919546
-50.0,50,63.15885
-50.0,50,63.39568
-50.0,50,63.64213
-50.0,50,63.894192
-50.0,50,64.156243
-50.0,50,64.384977
-50.0,50,64.621226
-50.0,50,64.834671
-50.0,50,65.69347
-50.0,50,65.906794
-50.0,50,66.141958
-50.0,50,66.369618
-50.0,50,66.594273
-50.0,50,66.885272
-50.0,50,67.168857
-50.0,50,67.390697
-50.0,50,67.612543
-50.0,50,67.827111
-50.0,50,68.056796
-50.0,50,68.282927
-50.0,50,68.516163
-50.0,50,68.748511
-50.0,50,68.99605
-50.0,50,69.232757
-50.0,50,69.465672
-50.0,50,69.734829
-50.0,50,70.032851
-50.0,50,70.296363
-50.0,50,70.528518
-48.0,50,70.74055
-50.0,50,70.960181
-50.0,50,71.175365
-50.0,50,71.391283
-50.0,50,71.625289
-50.0,50,71.881856
-50.0,50,72.137078
-50.0,50,72.373128
-50.0,50,72.620539
-50.0,50,72.898549
-50.0,50,73.137106
-50.0,50,73.367115
-50.0,50,73.612582
-50.0,50,73.838839
-50.0,50,74.051787
-50.0,50,74.27057
-50.0,50,74.483762
-50.0,50,74.715942
-50.0,50,74.929572
-50.0,50,75.1895
-50.0,50,75.41854
-48.0,50,75.645996
-50.0,50,75.860561
-50.0,50,76.078933
-50.0,50,76.293627
-50.0,50,76.50507
-50.0,50,76.739778
-50.0,50,76.951737
-50.0,50,77.17696
-50.0,50,78.059984
-50.0,50,78.36522
-50.0,50,78.583786
-50.0,50,78.826207
-50.0,50,79.074538
-50.0,50,79.302531
-50.0,50,79.555211
-50.0,50,79.819791
-50.0,50,80.096666
-50.0,50,80.3699
-50.0,50,80.597003
-50.0,50,80.834561
-50.0,50,81.061252
-50.0,50,81.290555
-50.0,50,81.514982
-50.0,50,81.755699
-50.0,50,81.989265
-50.0,50,82.22903
-50.0,50,82.459677
-50.0,50,82.692759
-50.0,50,82.983732
-50.0,50,83.241811
-50.0,50,83.472429
-50.0,50,83.701504
-50.0,50,83.929736
-50.0,50,84.213056
-50.0,50,84.478905
-50.0,50,84.72054
-50.0,50,84.941419
-50.0,50,85.189912
-50.0,50,85.410267
-50.0,50,85.6373
-50.0,50,85.872493
-50.0,50,86.093378
-50.0,50,86.322625
-50.0,50,86.550465
-50.0,50,86.782755
-50.0,50,87.008513
-50.0,50,87.242189
-50.0,50,87.476099
-50.0,50,87.723888
-50.0,50,87.957688
-50.0,50,88.215729
-50.0,50,88.462293
-50.0,50,88.759891
-50.0,50,89.031778
-50.0,50,89.291627
-50.0,50,89.547259
-50.0,50,89.805465
-50.0,50,90.077051
-50.0,50,91.099466
-50.0,50,91.33576
-50.0,50,91.567033
-50.0,50,91.850286
-50.0,50,92.091944
-50.0,50,92.345284
-50.0,50,92.563898
-50.0,50,92.794384
-50.0,50,93.017167
-50.0,50,93.234579
-50.0,50,93.446
-50.0,50,93.658854
-50.0,50,93.88545
-50.0,50,94.101722
-50.0,50,94.37401
-50.0,50,94.593226
-50.0,50,94.807616
-50.0,50,95.026431
-50.0,50,95.246987
-50.0,50,95.462942
-50.0,50,95.680943
-50.0,50,95.90853
-50.0,50,96.132898
-50.0,50,96.354761
-50.0,50,96.603964
-50.0,50,96.837866
-50.0,50,97.140323
-50.0,50,97.363137
-50.0,50,97.582813
-39.0,50,97.797561
-50.0,50,98.018765
-49.0,50,98.237385
-50.0,50,98.469753
-50.0,50,98.697176
-50.0,50,98.929738
-44.0,50,99.157131
-50.0,50,99.382717
-50.0,50,99.606226
-50.0,50,99.828936
-50.0,50,100.054592
-50.0,50,100.2875
-48.0,50,100.513204
-50.0,50,100.743592
-50.0,50,100.977297
-50.0,50,101.22194
-50.0,50,101.561495
-50.0,50,101.845071
-50.0,50,102.074867
-50.0,50,102.30426
-50.0,50,102.538461
-50.0,50,103.369592
-50.0,50,103.600053
-50.0,50,103.839729
-50.0,50,104.075027
-50.0,50,104.337661
-50.0,50,104.669926
-50.0,50,104.925513
-50.0,50,105.173177
-50.0,50,105.420585
-50.0,50,105.643862
-48.0,50,105.877195
-50.0,50,106.108492
-50.0,50,106.325522
-50.0,50,106.559978
-50.0,50,106.817495
-50.0,50,107.064334
-50.0,50,107.292247
-44.0,50,107.58863
-50.0,50,107.848527
-50.0,50,108.059836
-50.0,50,108.305734
-50.0,50,108.553864
-50.0,50,108.797702
-50.0,50,109.077132
-50.0,50,109.296863
-50.0,50,109.532852
-50.0,50,109.746554
-50.0,50,109.970431
-50.0,50,110.193815
-50.0,50,110.407228
-50.0,50,110.647691
-50.0,50,110.870557
-50.0,50,111.140049
-50.0,50,111.40602
-47.0,50,111.641361
-50.0,50,111.866475
-50.0,50,112.103718
-50.0,50,112.321898
-48.0,50,112.541985
-50.0,50,112.760099
-50.0,50,112.989677
-39.0,50,113.210709
-50.0,50,113.436652
-50.0,50,113.665196
-50.0,50,113.892614
-50.0,50,114.188987
-50.0,50,114.427683
-50.0,50,114.661325
-50.0,50,114.903456
-50.0,50,115.159039
-50.0,50,116.107418
-50.0,50,116.361801
-50.0,50,116.607352
-50.0,50,116.855895
-48.0,50,117.089502
-50.0,50,117.323019
-50.0,50,117.556139
-47.0,50,117.809704
-50.0,50,118.042495
-50.0,50,118.285253
-48.0,50,118.523647
-50.0,50,118.775068
-50.0,50,119.039537
-50.0,50,119.308479
-49.0,50,119.566664
-50.0,50,119.830638
-50.0,50,120.072757
-50.0,50,120.309422
-50.0,50,120.549551
-50.0,50,120.793564
-50.0,50,121.054222
-50.0,50,121.321717
-48.0,50,121.590472
-50.0,50,121.847083
-50.0,50,122.082477
-50.0,50,122.333659
-50.0,50,122.586428
-50.0,50,122.827073
-50.0,50,123.074344
-49.0,50,123.327009
-50.0,50,123.575661
-50.0,50,123.827088
-50.0,50,124.075846
-50.0,50,124.326777
-50.0,50,124.593763
-50.0,50,124.85335
-50.0,50,125.096335
-50.0,50,125.341868
-50.0,50,125.599899
-50.0,50,125.928835
-48.0,50,126.189752
-50.0,50,126.405068
-50.0,50,126.638513
-50.0,50,126.893468
-50.0,50,127.156308
-50.0,50,127.371881
-50.0,50,127.588488
-50.0,50,127.836009
-50.0,50,128.062881
-50.0,50,128.292876
-50.0,50,129.2442
-50.0,50,129.498707
-50.0,50,129.748612
-50.0,50,129.999519
-50.0,50,130.26273
-50.0,50,130.489144
-50.0,50,130.71133
-50.0,50,130.948559
-50.0,50,131.210042
-50.0,50,131.470565
-46.0,50,131.732842
-50.0,50,132.059982
-50.0,50,132.31027
-50.0,50,132.557519
-47.0,50,132.804322
-50.0,50,133.054929
-50.0,50,133.305774
-50.0,50,133.5499
-50.0,50,133.794739
-50.0,50,134.045361
-50.0,50,134.299724
-50.0,50,134.554918
-50.0,50,134.807926
-50.0,50,135.063763
-50.0,50,135.31739
-50.0,50,135.574093
-50.0,50,135.833575
-50.0,50,136.080385
-50.0,50,136.312794
-50.0,50,136.547259
-50.0,50,136.779684
-50.0,50,137.013666
-50.0,50,137.254796
-49.0,50,137.489924
-50.0,50,137.725966
-50.0,50,137.955052
-45.0,50,138.194104
-50.0,50,138.484391
-50.0,50,138.851632
-46.0,50,139.134026
-50.0,50,139.37992
-50.0,50,139.659476
-50.0,50,139.895044
-50.0,50,140.134128
-50.0,50,140.396375
-50.0,50,140.630858
-50.0,50,140.90298
-50.0,50,141.173716
-50.0,50,141.51414
-50.0,50,141.763514
-50.0,50,142.750163
-50.0,50,142.991849
-50.0,50,143.242607
-50.0,50,143.509865
-50.0,50,143.77578
-45.0,50,144.016972
-50.0,50,144.288488
-48.0,50,144.548567
-50.0,50,144.824575
-50.0,50,145.09641
-50.0,50,145.35568
-50.0,50,145.592872
-50.0,50,145.826222
-50.0,50,146.039776
-50.0,50,146.270453
-50.0,50,146.501434
-50.0,50,146.719975
-50.0,50,146.939948
-50.0,50,147.165304
-50.0,50,147.397377
-50.0,50,147.625768
-49.0,50,147.85721
-50.0,50,148.089713
-50.0,50,148.325379
-50.0,50,148.584754
-50.0,50,148.835692
-50.0,50,149.094217
-50.0,50,149.350617
-50.0,50,149.59635
-50.0,50,149.8319
-50.0,50,150.068525
-50.0,50,150.305335
-50.0,50,150.545646
-50.0,50,150.785829
-50.0,50,151.025355
-50.0,50,151.263889
-50.0,50,151.522933
-50.0,50,151.779952
-50.0,50,152.038812
-48.0,50,152.297394
-50.0,50,152.552813
-50.0,50,152.809085
-50.0,50,153.086431
-50.0,50,153.352922
-50.0,50,153.643815
-49.0,50,153.907288
-50.0,50,154.166312
-50.0,50,154.415573
-50.0,50,154.66477
-50.0,50,154.909882
-50.0,50,155.830581
-50.0,50,156.077219
-50.0,50,156.322086
-50.0,50,156.566388
-50.0,50,156.808864
-50.0,50,157.061799
-50.0,50,157.331745
-50.0,50,157.597001
-50.0,50,157.865654
-50.0,50,158.128531
-50.0,50,158.386999
-50.0,50,158.645778
-50.0,50,158.897352
-50.0,50,159.148723
-50.0,50,159.413585
-50.0,50,159.677533
-50.0,50,159.941692
-50.0,50,160.209286
-50.0,50,160.470505
-50.0,50,160.732874
-50.0,50,160.999938
-50.0,50,161.264931
-50.0,50,161.531433
-50.0,50,161.788758
-50.0,50,162.038663
-50.0,50,162.285788
-50.0,50,162.531808
-50.0,50,162.773223
-50.0,50,163.013699
-50.0,50,163.25628
-49.0,50,163.496336
-50.0,50,163.739925
-50.0,50,163.986105
-50.0,50,164.229775
-50.0,50,164.469949
-50.0,50,164.724687
-50.0,50,164.964262
-50.0,50,165.208474
-50.0,50,165.452754
-50.0,50,165.711127
-50.0,50,165.979116
-50.0,50,166.364031
-50.0,50,166.67196
-50.0,50,166.900097
-50.0,50,167.125263
-50.0,50,167.362682
-50.0,50,167.590641
-50.0,50,167.821727
-50.0,50,168.043947
-50.0,50,168.268533
-50.0,50,169.31607
-50.0,50,169.555941
-50.0,50,169.794295
-50.0,50,170.026077
-50.0,50,170.258878
-50.0,50,170.504766
-50.0,50,170.745688
-50.0,50,170.996229
-50.0,50,171.236794
-50.0,50,171.479661
-50.0,50,171.735879
-50.0,50,171.988055
-50.0,50,172.352865
-47.0,50,172.614935
-50.0,50,172.846451
-50.0,50,173.112392
-50.0,50,173.374655
-50.0,50,173.650367
-50.0,50,173.906075
-50.0,50,174.125131
-50.0,50,174.369647
-50.0,50,174.667714
-50.0,50,174.967387
-50.0,50,175.207779
-49.0,50,175.435858
-50.0,50,175.680558
-50.0,50,175.902435
-49.0,50,176.160492
-50.0,50,176.41883
-48.0,50,176.692803
-50.0,50,176.919038
-50.0,50,177.141504
-50.0,50,177.367327
-50.0,50,177.617021
-50.0,50,177.847115
-50.0,50,178.091548
-50.0,50,178.316864
-50.0,50,178.557196
-50.0,50,178.79598
-50.0,50,179.033736
-50.0,50,179.27722
-50.0,50,179.50989
-50.0,50,179.778662
-50.0,50,180.026066
-50.0,50,180.259858
-50.0,50,180.493897
-50.0,50,180.72989
-50.0,50,180.967809
-50.0,50,181.205645
-50.0,50,181.443572
-50.0,50,182.436319
-50.0,50,182.689865
-50.0,50,182.940883
-50.0,50,183.189591
-50.0,50,183.438674
-50.0,50,183.68734
-50.0,50,183.931948
-50.0,50,184.185106
-50.0,50,184.426424
-50.0,50,184.66679
-50.0,50,184.91122
-50.0,50,185.150668
-50.0,50,185.394169
-50.0,50,185.640865
-50.0,50,185.896884
-50.0,50,186.177803
-50.0,50,186.517278
-50.0,50,186.788946
-50.0,50,187.024444
-50.0,50,187.257843
-50.0,50,187.474255
-50.0,50,187.706141
-50.0,50,187.937186
-50.0,50,188.169669
-50.0,50,188.396795
-50.0,50,188.679034
-50.0,50,188.936057
-50.0,50,189.247882
-50.0,50,189.544407
-50.0,50,189.765827
-50.0,50,189.995175
-50.0,50,190.217244
-50.0,50,190.439601
-50.0,50,190.681819
-50.0,50,190.91285
-50.0,50,191.140565
-50.0,50,191.389961
-48.0,50,191.615615
-50.0,50,191.863943
-50.0,50,192.164243
-50.0,50,192.403786
-47.0,50,192.640686
-50.0,50,192.881783
-50.0,50,193.109469
-50.0,50,193.344034
-50.0,50,193.584795
-50.0,50,193.822906
-50.0,50,194.065393
-50.0,50,194.301552
-50.0,50,194.557738
-50.0,50,195.545611
-50.0,50,195.791166
-50.0,50,196.042168
-50.0,50,196.283944
-50.0,50,196.531863
-50.0,50,196.776905
-50.0,50,197.026994
-50.0,50,197.282036
-50.0,50,197.529806
-50.0,50,197.780328
-50.0,50,198.041942
-50.0,50,198.291616
-50.0,50,198.536288
-50.0,50,198.776405
-50.0,50,199.032269
-50.0,50,199.29451
-50.0,50,199.553489
-50.0,50,199.816735
-50.0,50,200.076154
-50.0,50,200.330595
-50.0,50,200.595742
-50.0,50,200.865198
-50.0,50,201.124538
-50.0,50,201.385912
-50.0,50,201.635746
-50.0,50,201.901892
-50.0,50,202.159559
-50.0,50,202.415502
-47.0,50,202.662866
-50.0,50,202.906742
-50.0,50,203.169291
-50.0,50,203.436099
-50.0,50,203.691448
-50.0,50,203.942037
-50.0,50,204.188806
-50.0,50,204.444215
-47.0,50,204.689731
-50.0,50,204.93292
-50.0,50,205.183496
-50.0,50,205.454348
-50.0,50,205.697586
-48.0,50,205.957471
-50.0,50,206.200006
-50.0,50,206.439068
-50.0,50,206.691707
-50.0,50,206.944382
-50.0,50,207.215576
-50.0,50,207.480044
-50.0,50,207.749911
-50.0,50,208.006096
-50.0,50,209.045666
-47.0,50,209.311545
-50.0,50,209.615893
-50.0,50,209.857197
-50.0,50,210.125484
-50.0,50,210.391902
-50.0,50,210.658796
-50.0,50,210.923725
-50.0,50,211.192445
-50.0,50,211.45709
-50.0,50,211.736572
-50.0,50,211.992182
-50.0,50,212.284437
-50.0,50,212.531509
-50.0,50,212.794195
-50.0,50,213.059976
-50.0,50,213.301195
-50.0,50,213.549983
-50.0,50,213.814116
-50.0,50,214.060796
-50.0,50,214.306227
-50.0,50,214.583811
-50.0,50,214.826871
-50.0,50,215.082827
-50.0,50,215.326635
-50.0,50,215.578772
-48.0,50,215.8336
-50.0,50,216.081672
-50.0,50,216.345424
-50.0,50,216.597658
-50.0,50,216.852744
-50.0,50,217.108693
-50.0,50,217.364355
-50.0,50,217.617132
-50.0,50,217.875491
-50.0,50,218.126521
-50.0,50,218.390401
-50.0,50,218.669596
-50.0,50,218.952204
-50.0,50,219.225581
-50.0,50,219.488841
-50.0,50,219.752349
-50.0,50,220.009883
-50.0,50,220.269601
-50.0,50,220.534194
-50.0,50,220.791439
-50.0,50,221.037214
-50.0,50,221.294528
-50.0,50,221.549649
-50.0,50,221.820029
-50.0,50,222.898715
-50.0,50,223.150676
-50.0,50,223.4036
-50.0,50,223.647334
-50.0,50,223.912065
-50.0,50,224.151354
-50.0,50,224.39983
-50.0,50,224.657151
-50.0,50,224.923853
-50.0,50,225.176267
-50.0,50,225.429691
-50.0,50,225.684721
-50.0,50,225.95582
-50.0,50,226.236271
-50.0,50,226.508408
-50.0,50,226.757176
-47.0,50,227.005499
-50.0,50,227.268917
-50.0,50,227.534202
-48.0,50,227.804895
-50.0,50,228.071587
-50.0,50,228.339974
-50.0,50,228.592176
-50.0,50,228.838671
-50.0,50,229.089576
-50.0,50,229.328599
-50.0,50,229.598469
-50.0,50,229.856969
-50.0,50,230.131791
-50.0,50,230.384383
-50.0,50,230.64331
-46.0,50,230.917821
-50.0,50,231.212689
-50.0,50,231.481909
-50.0,50,231.752763
-50.0,50,232.01003
-50.0,50,232.270265
-46.0,50,232.5319
-50.0,50,232.788814
-50.0,50,233.046558
-50.0,50,233.306293
-50.0,50,233.592992
-50.0,50,233.849579
-50.0,50,234.109722
-49.0,50,234.370706
-48.0,50,234.634988
-50.0,50,234.898432
-50.0,50,235.16129
-50.0,50,235.415233
-50.0,50,235.680878
-47.0,50,236.695882
-50.0,50,236.945145
-46.0,50,237.209726
-49.0,50,237.473965
-49.0,50,237.721744
-49.0,50,237.984756
-50.0,50,238.246068
-48.0,50,238.502066
-50.0,50,238.756829
-50.0,50,239.003365
-50.0,50,239.255622
-50.0,50,239.51849
-50.0,50,239.765448
-45.0,50,240.023857
-50.0,50,240.276947
-50.0,50,240.536987
-50.0,50,240.783922
-50.0,50,241.027317
-45.0,50,241.263766
-50.0,50,241.494828
-50.0,50,241.742889
-50.0,50,241.984554
-50.0,50,242.217171
-50.0,50,242.484989
-41.0,50,242.82181
-50.0,50,243.175664
-50.0,50,243.414902
-50.0,50,243.670615
-48.0,50,243.919949
-50.0,50,244.183704
-50.0,50,244.433019
-50.0,50,244.700038
-50.0,50,244.950621
-32.0,50,245.201721
-50.0,50,245.4909
-50.0,50,245.804851
-50.0,50,246.148738
-50.0,50,246.42211
-50.0,50,246.69661
-50.0,50,246.969545
-50.0,50,247.297505
-49.0,50,247.571673
-41.0,50,247.96787
-50.0,50,248.319773
-50.0,50,248.584651
-46.0,50,248.834655
-50.0,50,249.080414
-50.0,50,249.312507
-50.0,50,249.56998
-50.0,50,249.822176
-50.0,50,250.637389
-50.0,50,250.863647
-49.0,50,251.115726
-50.0,50,251.35287
-50.0,50,251.585069
-50.0,50,251.841825
-50.0,50,252.082657
-50.0,50,252.318428
-50.0,50,252.549506
-50.0,50,252.787295
-50.0,50,253.03859
-50.0,50,253.297436
-50.0,50,253.562486
-50.0,50,253.832709
-50.0,50,254.072505
-50.0,50,254.360057
-50.0,50,254.642926
-50.0,50,254.870492
-50.0,50,255.104834
-50.0,50,255.326905
-50.0,50,255.563233
-50.0,50,255.809982
-50.0,50,256.107148
-50.0,50,256.355678
-50.0,50,256.5767
-50.0,50,256.80541
-47.0,50,257.101907
-50.0,50,257.375383
-50.0,50,257.596686
-50.0,50,257.817141
-50.0,50,258.029814
-50.0,50,258.245609
-50.0,50,258.46031
-50.0,50,258.693894
-50.0,50,258.926094
-50.0,50,259.159503
-50.0,50,259.402239
-50.0,50,259.649568
-50.0,50,259.896859
-50.0,50,260.21015
-50.0,50,260.432898
-50.0,50,260.649869
-50.0,50,260.881656
-50.0,50,261.123624
-50.0,50,261.363897
-50.0,50,261.602424
-50.0,50,261.842437
-50.0,50,262.073913
-50.0,50,262.299717
-50.0,50,262.548579
-50.0,50,263.438497
-50.0,50,263.700479
-50.0,50,263.99331
-50.0,50,264.277066
-50.0,50,264.529721
-50.0,50,264.759417
-50.0,50,265.008465
